id,date,symbol,type,entry,entry_time,exit,exit_time,exit_reason,qty,position_value,gross_pnl,charges,net_pnl,capital_after
2685,2018-01-15,NATIONALUM,LONG,84.89,1030,83.84,1230,STOP_LOSS,250,21222,-262.60,18.89,-281.49,112107
2686,2018-07-13,NATIONALUM,SHORT,58.80,1030,57.77,1430,TARGET,350,20580,362.03,18.26,343.77,112450
2687,2019-06-20,NATIONALUM,LONG,46.90,1000,47.51,1500,TARGET,450,21105,272.73,19.05,253.68,112704
2688,2019-11-05,NATIONALUM,LONG,46.80,1015,46.06,1245,STOP_LOSS,450,21060,-334.04,18.71,-352.74,112351
2689,2019-12-17,NATIONALUM,LONG,42.05,1015,42.56,1230,TARGET,500,21025,256.36,18.97,237.39,112589
2690,2020-04-08,NATIONALUM,LONG,29.81,1030,28.89,1145,STOP_LOSS,750,22358,-692.47,19.69,-712.16,111877
2691,2020-05-29,NATIONALUM,LONG,28.64,1000,29.25,1030,TARGET,750,21480,456.76,19.48,437.28,112314
2692,2020-06-05,NATIONALUM,LONG,31.09,1015,31.70,1430,TARGET,700,21763,427.55,19.72,407.83,112722
2693,2020-06-29,NATIONALUM,SHORT,31.58,1015,30.87,1115,TARGET,700,22106,500.15,19.56,480.59,113202
2694,2020-12-02,NATIONALUM,LONG,41.81,1015,40.82,1200,STOP_LOSS,500,20905,-494.05,18.49,-512.54,112690
2695,2021-04-06,NATIONALUM,LONG,58.65,1030,57.38,1230,STOP_LOSS,350,20528,-444.78,18.17,-462.95,112227
2696,2021-07-26,NATIONALUM,LONG,82.10,1000,81.71,1515,TIME_EXIT,250,20525,-97.50,18.35,-115.85,112111
2697,2021-09-08,NATIONALUM,LONG,95.90,1030,94.22,1230,STOP_LOSS,200,19180,-336.58,17.02,-353.60,111757
2698,2021-12-29,NATIONALUM,SHORT,96.44,1015,96.39,1515,TIME_EXIT,200,19288,10.00,17.28,-7.28,111750
2699,2022-05-04,NATIONALUM,SHORT,101.09,1030,99.46,1430,TARGET,200,20218,325.36,17.96,307.40,112057
2700,2022-12-27,NATIONALUM,LONG,75.59,1030,76.90,1330,TARGET,250,18898,326.70,17.10,309.60,112367
2701,2023-01-25,NATIONALUM,SHORT,80.78,1030,81.51,1400,STOP_LOSS,250,20195,-183.22,18.19,-201.41,112166
2702,2023-08-29,NATIONALUM,LONG,89.54,1030,90.23,1430,TARGET,250,22385,173.14,20.15,152.99,112319
2703,2023-12-14,NATIONALUM,LONG,99.67,1030,101.03,1100,TARGET,200,19934,272.96,18.00,254.96,112574
2704,2024-01-02,NATIONALUM,SHORT,129.98,1030,132.99,1345,STOP_LOSS,150,19497,-450.78,17.70,-468.48,112105
2705,2024-01-25,NATIONALUM,LONG,136.63,1015,139.23,1515,TIME_EXIT,150,20494,390.00,18.56,371.44,112476
2706,2024-04-03,NATIONALUM,LONG,172.08,1030,168.73,1345,STOP_LOSS,100,17208,-335.50,15.25,-350.75,112126
2707,2024-07-15,NATIONALUM,LONG,196.00,1015,195.09,1515,TIME_EXIT,100,19600,-91.00,17.52,-108.52,112017
2708,2024-07-23,NATIONALUM,SHORT,181.04,1015,178.25,1215,TARGET,100,18104,279.14,16.08,263.06,112280
2709,2024-08-16,NATIONALUM,SHORT,162.16,1000,162.24,1515,TIME_EXIT,100,16216,-8.00,14.54,-22.54,112258
2710,2024-11-29,NATIONALUM,SHORT,236.76,1015,237.42,1515,TIME_EXIT,50,11838,-33.00,10.63,-43.63,112214
2711,2025-03-21,NATIONALUM,SHORT,186.25,1015,184.33,1115,TARGET,100,18625,191.58,16.60,174.98,112389
2712,2025-08-14,NATIONALUM,SHORT,187.05,1030,186.90,1515,TIME_EXIT,100,18705,15.00,16.76,-1.76,112387
2713,2025-09-26,NATIONALUM,SHORT,201.55,1015,199.16,1415,TARGET,100,20155,239.25,17.94,221.31,112609
2714,2015-05-21,NAUKRI,LONG,156.50,1015,159.08,1245,TARGET,100,15650,257.54,14.15,243.38,112852
2715,2015-06-25,NAUKRI,LONG,178.00,1015,177.50,1515,TIME_EXIT,100,17800,-50.00,15.93,-65.93,112786
2716,2015-07-29,NAUKRI,SHORT,160.50,1030,163.30,1215,STOP_LOSS,100,16050,-280.49,14.52,-295.02,112491
2717,2015-10-26,NAUKRI,SHORT,153.50,1015,155.35,1030,STOP_LOSS,100,15350,-185.48,13.85,-199.33,112292
2718,2016-01-13,NAUKRI,LONG,171.00,1015,168.38,1100,STOP_LOSS,100,17100,-262.48,15.19,-277.67,112014
2719,2016-07-01,NAUKRI,LONG,168.50,1030,171.38,1515,TARGET,100,16850,288.13,15.25,272.89,112287
2720,2016-07-22,NAUKRI,LONG,175.50,1030,172.63,1415,STOP_LOSS,100,17550,-287.20,15.58,-302.78,111984
2721,2017-01-18,NAUKRI,LONG,173.50,1015,174.86,1045,TARGET,100,17350,135.80,15.62,120.18,112104
2722,2017-01-20,NAUKRI,SHORT,172.00,1030,171.50,1515,TIME_EXIT,100,17200,50.00,15.39,34.61,112139
2723,2017-06-29,NAUKRI,LONG,201.00,1015,197.56,1515,STOP_LOSS,100,20100,-344.41,17.84,-362.25,111777
2724,2017-07-11,NAUKRI,LONG,212.50,1030,208.56,1500,STOP_LOSS,100,21250,-393.81,18.85,-412.65,111364
2725,2017-08-11,NAUKRI,SHORT,193.50,1030,190.25,1130,TARGET,100,19350,324.55,17.18,307.37,111671
2726,2017-12-18,NAUKRI,LONG,253.00,1030,256.00,1515,TIME_EXIT,50,12650,150.00,11.41,138.59,111810
2727,2018-10-09,NAUKRI,SHORT,275.50,1030,281.91,1345,STOP_LOSS,50,13775,-320.26,12.51,-332.76,111477
2728,2019-01-29,NAUKRI,LONG,343.50,1015,349.87,1030,TARGET,50,17175,318.55,15.55,303.00,111780
2729,2020-03-30,NAUKRI,LONG,415.00,1000,397.79,1015,STOP_LOSS,50,20750,-860.69,18.17,-878.85,110901
2730,2015-04-06,NESTLEIND,LONG,351.40,1030,355.51,1500,TARGET,50,17570,205.66,15.85,189.81,111091
2731,2015-04-22,NESTLEIND,SHORT,344.30,1000,346.46,1130,STOP_LOSS,50,17215,-107.82,15.48,-123.30,110968
2732,2016-04-11,NESTLEIND,SHORT,294.50,1030,293.40,1515,TIME_EXIT,50,14725,55.00,13.17,41.83,111010
2733,2016-04-25,NESTLEIND,SHORT,297.40,1000,295.13,1115,TARGET,50,14870,113.44,13.27,100.17,111110
2734,2016-05-25,NESTLEIND,LONG,305.00,1030,307.72,1115,TARGET,50,15250,135.82,13.73,122.08,111232
2735,2017-05-10,NESTLEIND,LONG,348.20,1030,346.50,1515,TIME_EXIT,50,17410,-85.00,15.56,-100.56,111131
2736,2017-11-08,NESTLEIND,LONG,392.40,1030,388.26,1045,STOP_LOSS,50,19620,-207.22,17.48,-224.70,110907
2737,2020-03-09,NHPC,SHORT,20.60,1030,20.05,1200,TARGET,1050,21630,580.92,19.09,561.82,111469
2738,2020-04-15,NHPC,LONG,23.10,1015,22.52,1145,STOP_LOSS,950,21945,-546.39,19.39,-565.79,110903
2739,2022-03-03,NHPC,SHORT,28.50,1030,29.03,1245,STOP_LOSS,750,21375,-394.28,19.35,-413.63,110489
2740,2022-05-02,NHPC,LONG,33.80,1030,33.12,1115,STOP_LOSS,650,21970,-441.52,19.47,-460.99,110028
2741,2022-11-11,NHPC,LONG,44.55,1030,44.75,1515,TIME_EXIT,450,20048,90.00,18.01,71.99,110100
2742,2023-01-31,NHPC,LONG,43.95,1015,44.00,1515,TIME_EXIT,500,21975,25.00,19.71,5.29,110105
2743,2023-07-12,NHPC,LONG,48.75,1015,47.90,1145,STOP_LOSS,450,21938,-382.64,19.47,-402.11,109703
2744,2023-07-31,NHPC,LONG,51.00,1030,51.70,1430,TARGET,400,20400,280.24,18.42,261.82,109965
2745,2023-10-09,NHPC,SHORT,51.80,1030,52.00,1515,TIME_EXIT,400,20720,-80.00,18.61,-98.61,109867
2746,2024-02-02,NHPC,LONG,98.90,1030,101.92,1145,TARGET,200,19780,603.53,18.03,585.50,110452
2747,2024-02-15,NHPC,LONG,95.20,1015,92.29,1230,STOP_LOSS,200,19040,-581.97,16.77,-598.74,109853
2748,2024-04-02,NHPC,SHORT,90.55,1000,91.51,1245,STOP_LOSS,200,18110,-192.23,16.33,-208.56,109645
2749,2024-05-23,NHPC,LONG,107.20,1015,105.17,1515,STOP_LOSS,200,21440,-406.83,19.01,-425.84,109219
2750,2024-12-06,NHPC,LONG,85.54,1015,86.67,1115,TARGET,250,21385,282.03,19.31,262.72,109482
2751,2025-06-05,NHPC,LONG,88.66,1015,87.87,1330,STOP_LOSS,200,17732,-157.07,15.81,-172.88,109309
2752,2025-07-18,NHPC,SHORT,86.96,1030,87.56,1115,STOP_LOSS,250,21740,-149.94,19.56,-169.50,109139
2753,2023-09-26,NMDC,LONG,43.62,1015,43.01,1230,STOP_LOSS,500,21810,-304.03,19.39,-323.43,108816
2754,2023-10-12,NMDC,LONG,47.86,1030,47.75,1515,TIME_EXIT,450,21537,-49.50,19.28,-68.78,108747
2755,2023-10-23,NMDC,SHORT,46.48,1015,45.76,1300,TARGET,450,20916,326.14,18.58,307.56,109055
2756,2023-11-13,NMDC,LONG,53.40,1015,52.95,1515,TIME_EXIT,400,21360,-180.00,19.05,-199.05,108856
2757,2023-11-21,NMDC,SHORT,51.10,1015,50.55,1045,TARGET,400,20440,218.70,18.21,200.49,109056
2758,2023-12-19,NMDC,SHORT,58.71,1030,58.78,1515,TIME_EXIT,350,20548,-24.50,18.43,-42.93,109013
2759,2024-02-12,NMDC,SHORT,72.16,1030,70.77,1200,TARGET,300,21648,416.10,19.19,396.90,109410
2760,2025-02-12,NMDC,SHORT,56.85,1015,57.73,1045,STOP_LOSS,350,19898,-308.01,17.99,-326.00,109084
2761,2025-03-12,NMDC,SHORT,60.94,1000,60.03,1130,TARGET,350,21329,317.11,18.96,298.15,109382
2762,2025-04-04,NMDC,SHORT,65.13,1030,64.08,1145,TARGET,300,19539,315.45,17.35,298.10,109680
2763,2025-07-01,NMDC,SHORT,65.90,1030,66.62,1215,STOP_LOSS,300,19770,-216.51,17.83,-234.33,109446
2764,2025-12-29,NMDC,SHORT,79.87,1000,79.00,1230,TARGET,250,19968,216.51,17.79,198.72,109645
2765,2025-12-30,NMDC,LONG,79.69,1000,80.63,1330,TARGET,250,19922,233.96,17.97,215.98,109861
2766,2025-02-21,NTPCGREEN,SHORT,105.87,1000,107.20,1045,STOP_LOSS,200,21174,-265.13,19.11,-284.24,109576
2767,2025-04-23,NTPCGREEN,SHORT,108.00,1000,107.50,1515,TIME_EXIT,200,21600,100.00,19.31,80.69,109657
2768,2025-07-11,NTPCGREEN,LONG,110.11,1000,111.20,1015,TARGET,150,16516,163.36,14.88,148.47,109806
2769,2025-07-23,NTPCGREEN,SHORT,107.85,1000,108.00,1515,TIME_EXIT,200,21570,-30.00,19.35,-49.35,109756
2770,2015-03-05,NTPC,SHORT,129.88,1030,131.40,1400,STOP_LOSS,150,19482,-227.35,17.57,-244.92,109511
2771,2015-05-26,NTPC,SHORT,110.58,1000,110.42,1515,TIME_EXIT,150,16587,24.00,14.85,9.15,109520
2772,2015-07-07,NTPC,SHORT,113.21,1030,112.34,1100,TARGET,150,16982,131.22,15.15,116.07,109637
2773,2015-10-30,NTPC,LONG,112.29,1030,110.12,1515,STOP_LOSS,150,16844,-326.24,14.93,-341.18,109295
2774,2016-05-17,NTPC,SHORT,116.63,1000,115.74,1030,TARGET,150,17494,134.00,15.61,118.39,109414
2775,2016-05-19,NTPC,SHORT,111.63,1030,112.62,1215,STOP_LOSS,150,16744,-147.86,15.08,-162.94,109251
2776,2016-08-24,NTPC,LONG,135.67,1030,134.06,1315,STOP_LOSS,150,20350,-241.71,18.12,-259.83,108991
2777,2017-10-12,NTPC,LONG,148.46,1015,147.20,1200,STOP_LOSS,100,14846,-126.39,13.24,-139.63,108851
2778,2018-03-23,NTPC,LONG,142.42,1015,141.63,1515,TIME_EXIT,150,21363,-118.50,19.09,-137.59,108714
2779,2018-06-15,NTPC,SHORT,129.58,1015,130.33,1515,TIME_EXIT,150,19437,-112.50,17.48,-129.98,108584
2780,2018-06-25,NTPC,SHORT,128.46,1030,128.67,1515,TIME_EXIT,150,19269,-31.50,17.28,-48.78,108535
2781,2018-10-31,NTPC,SHORT,130.29,1015,131.72,1445,STOP_LOSS,150,19544,-214.27,17.62,-231.89,108303
2782,2018-11-28,NTPC,SHORT,118.83,1015,120.38,1145,STOP_LOSS,150,17824,-231.89,16.09,-247.98,108055
2783,2019-05-22,NTPC,LONG,129.00,1030,130.00,1400,TARGET,150,19350,150.26,17.42,132.85,108188
2784,2020-05-21,NTPC,SHORT,90.65,1015,90.25,1515,TIME_EXIT,200,18130,80.00,16.21,63.79,108252
2785,2020-06-23,NTPC,LONG,98.55,1015,100.03,1415,TARGET,200,19710,296.75,17.81,278.93,108531
2786,2020-07-13,NTPC,LONG,92.10,1015,91.21,1130,STOP_LOSS,200,18420,-177.33,16.42,-193.75,108337
2787,2020-08-20,NTPC,LONG,98.65,1015,100.27,1245,TARGET,200,19730,324.51,17.84,306.66,108644
2788,2021-01-13,NTPC,LONG,103.30,1015,102.00,1230,STOP_LOSS,200,20660,-260.14,18.39,-278.53,108365
2789,2021-01-18,NTPC,SHORT,98.05,1030,97.25,1515,TIME_EXIT,200,19610,160.00,17.49,142.51,108508
2790,2021-02-12,NTPC,SHORT,96.30,1030,95.52,1130,TARGET,200,19260,155.22,17.18,138.04,108646
2791,2021-02-26,NTPC,LONG,109.50,1015,106.97,1130,STOP_LOSS,150,16425,-380.15,14.53,-394.68,108251
2792,2021-06-07,NTPC,LONG,114.45,1015,115.60,1215,TARGET,150,17168,172.60,15.47,157.13,108408
2793,2021-08-09,NTPC,LONG,118.80,1030,117.83,1215,STOP_LOSS,150,17820,-144.77,15.90,-160.67,108247
2794,2021-09-29,NTPC,LONG,140.40,1030,137.21,1415,STOP_LOSS,150,21060,-477.99,18.63,-496.62,107751
2795,2022-01-04,NTPC,LONG,131.00,1030,132.37,1415,TARGET,150,19650,206.14,17.71,188.43,107939
2796,2022-03-07,NTPC,SHORT,128.10,1015,129.77,1300,STOP_LOSS,150,19215,-250.52,17.35,-267.87,107671
2797,2022-04-18,NTPC,LONG,161.40,1030,159.17,1245,STOP_LOSS,100,16140,-223.02,14.35,-237.37,107434
2798,2022-09-02,NTPC,SHORT,162.85,1015,161.95,1515,TIME_EXIT,100,16285,90.00,14.55,75.45,107509
2799,2022-10-25,NTPC,LONG,167.75,1000,169.34,1500,TARGET,100,16775,159.48,15.11,144.37,107654
2800,2023-02-20,NTPC,LONG,169.30,1000,167.90,1330,STOP_LOSS,100,16930,-140.44,15.10,-155.54,107498
2801,2023-03-03,NTPC,LONG,173.80,1015,172.56,1400,STOP_LOSS,100,17380,-123.54,15.51,-139.05,107359
2802,2023-11-08,NTPC,SHORT,237.50,1030,236.13,1315,TARGET,50,11875,68.61,10.61,58.00,107417
2803,2024-01-02,NTPC,SHORT,304.55,1030,306.85,1515,TIME_EXIT,50,15228,-115.00,13.70,-128.70,107289
2804,2024-06-19,NTPC,SHORT,364.60,1030,362.90,1515,TIME_EXIT,50,18230,85.00,16.29,68.71,107357
2805,2024-08-26,NTPC,LONG,406.35,1030,409.27,1130,TARGET,50,20318,145.89,18.28,127.61,107485
2806,2024-08-28,NTPC,LONG,411.00,1030,414.05,1400,TARGET,50,20550,152.40,18.49,133.91,107619
2807,2024-10-10,NTPC,LONG,427.80,1030,423.44,1330,STOP_LOSS,50,21390,-217.78,19.06,-236.84,107382
2808,2024-10-22,NTPC,SHORT,418.55,1030,413.81,1515,TARGET,50,20928,236.89,18.64,218.25,107600
2809,2025-04-25,NTPC,SHORT,354.10,1030,357.71,1345,STOP_LOSS,50,17705,-180.60,15.96,-196.56,107404
2810,2025-10-29,NTPC,LONG,344.85,1030,347.72,1100,TARGET,50,17242,143.60,15.52,128.07,107532
2811,2022-01-24,NYKAA,SHORT,302.15,1030,290.84,1100,TARGET,50,15107,565.63,13.26,552.37,108084
2812,2022-02-25,NYKAA,SHORT,217.90,1000,222.77,1030,STOP_LOSS,50,10895,-243.37,9.89,-253.26,107831
2813,2023-01-18,NYKAA,SHORT,126.35,1015,129.85,1115,STOP_LOSS,150,18952,-524.72,17.25,-541.97,107289
2814,2023-02-16,NYKAA,SHORT,140.90,1030,138.73,1130,TARGET,150,21135,325.29,18.78,306.51,107595
2815,2023-05-04,NYKAA,LONG,126.90,1015,128.53,1445,TARGET,150,19035,245.16,17.18,227.97,107823
2816,2023-11-13,NYKAA,LONG,151.60,1030,151.30,1515,TIME_EXIT,100,15160,-30.00,13.57,-43.57,107780
2817,2023-12-27,NYKAA,LONG,173.80,1015,171.57,1130,STOP_LOSS,100,17380,-223.00,15.46,-238.46,107541
2818,2024-01-02,NYKAA,SHORT,170.40,1030,169.95,1515,TIME_EXIT,100,17040,45.00,15.25,29.75,107571
2819,2024-01-05,NYKAA,LONG,174.60,1030,176.80,1145,TARGET,100,17460,220.45,15.76,204.69,107776
2820,2024-03-22,NYKAA,LONG,161.00,1000,162.80,1400,TARGET,100,16100,180.20,14.52,165.68,107941
2821,2024-06-18,NYKAA,LONG,177.16,1030,175.12,1515,TIME_EXIT,100,17716,-204.00,15.77,-219.77,107722
2822,2024-07-12,NYKAA,LONG,180.38,1030,180.25,1515,TIME_EXIT,100,18038,-13.00,16.16,-29.16,107692
2823,2025-04-08,NYKAA,LONG,178.31,1030,176.76,1515,TIME_EXIT,100,17831,-155.00,15.90,-170.90,107522
2824,2025-04-28,NYKAA,LONG,194.13,1030,193.70,1515,TIME_EXIT,100,19413,-43.00,17.38,-60.38,107461
2825,2025-05-19,NYKAA,LONG,203.62,1030,201.29,1300,STOP_LOSS,100,20362,-233.24,18.13,-251.37,107210
2826,2025-10-07,NYKAA,LONG,259.32,1030,263.20,1245,TARGET,50,12966,193.86,11.72,182.14,107392
2827,2015-07-06,OBEROIRLTY,LONG,279.50,1030,280.20,1515,TIME_EXIT,50,13975,35.00,12.54,22.46,107414
2828,2015-11-27,OBEROIRLTY,LONG,264.25,1030,260.73,1500,STOP_LOSS,50,13212,-176.02,11.75,-187.77,107227
2829,2015-12-30,OBEROIRLTY,SHORT,259.75,1030,259.25,1515,TIME_EXIT,50,12988,25.00,11.63,13.37,107240
2830,2016-01-07,OBEROIRLTY,LONG,270.50,1000,266.63,1030,STOP_LOSS,50,13525,-193.73,12.02,-205.75,107034
2831,2016-05-19,OBEROIRLTY,SHORT,278.10,1000,281.84,1115,STOP_LOSS,50,13905,-186.89,12.56,-199.45,106835
2832,2016-05-27,OBEROIRLTY,LONG,275.90,1000,272.21,1415,STOP_LOSS,50,13795,-184.60,12.27,-196.87,106638
2833,2016-09-02,OBEROIRLTY,LONG,316.10,1015,311.07,1130,STOP_LOSS,50,15805,-251.27,14.04,-265.31,106373
2834,2016-09-20,OBEROIRLTY,SHORT,293.40,1015,289.96,1115,TARGET,50,14670,171.88,13.06,158.82,106531
2835,2016-11-25,OBEROIRLTY,SHORT,266.05,1030,271.39,1115,STOP_LOSS,50,13302,-267.12,12.06,-279.18,106252
2836,2016-12-16,OBEROIRLTY,LONG,316.05,1015,321.85,1045,TARGET,50,15802,289.76,14.31,275.45,106528
2837,2017-02-09,OBEROIRLTY,SHORT,328.05,1030,332.14,1215,STOP_LOSS,50,16402,-204.29,14.80,-219.09,106309
2838,2017-02-16,OBEROIRLTY,LONG,346.00,1030,338.69,1245,STOP_LOSS,50,17300,-365.50,15.32,-380.82,105928
2839,2017-04-24,OBEROIRLTY,LONG,403.00,1015,402.60,1515,TIME_EXIT,50,20150,-20.00,18.05,-38.05,105890
2840,2017-06-05,OBEROIRLTY,LONG,402.10,1030,394.23,1145,STOP_LOSS,50,20105,-393.44,17.82,-411.26,105478
2841,2017-07-28,OBEROIRLTY,LONG,396.95,1015,390.41,1045,STOP_LOSS,50,19848,-326.79,17.62,-344.41,105134
2842,2017-08-04,OBEROIRLTY,LONG,398.05,1015,398.55,1515,TIME_EXIT,50,19902,25.00,17.85,7.15,105141
2843,2020-07-21,OBEROIRLTY,LONG,375.90,1015,380.22,1130,TARGET,50,18795,216.12,16.95,199.17,105340
2844,2020-08-28,OBEROIRLTY,LONG,407.35,1015,416.54,1445,TARGET,50,20368,459.44,18.48,440.96,105781
2845,2020-09-11,OBEROIRLTY,LONG,381.90,1015,375.29,1330,STOP_LOSS,50,19095,-330.33,16.95,-347.27,105434
2846,2015-03-19,OIL,LONG,167.15,1015,164.96,1045,STOP_LOSS,100,16715,-218.73,14.87,-233.60,105200
2847,2015-06-23,OIL,LONG,158.95,1015,157.69,1515,STOP_LOSS,100,15895,-126.04,14.18,-140.22,105060
2848,2015-10-27,OIL,SHORT,138.55,1015,137.19,1045,TARGET,150,20782,204.21,18.52,185.69,105246
2849,2015-12-03,OIL,LONG,130.20,1015,128.82,1500,STOP_LOSS,150,19530,-206.66,17.40,-224.06,105022
2850,2016-04-27,OIL,LONG,109.15,1030,110.13,1115,TARGET,150,16372,146.47,14.75,131.72,105154
2851,2017-01-19,OIL,SHORT,148.85,1030,147.82,1045,TARGET,100,14885,103.01,13.29,89.72,105243
2852,2017-02-15,OIL,LONG,151.30,1030,150.23,1130,STOP_LOSS,100,15130,-106.74,13.51,-120.25,105123
2853,2017-05-17,OIL,LONG,143.70,1000,142.95,1245,STOP_LOSS,100,14370,-74.97,12.84,-87.81,105035
2854,2017-08-03,OIL,SHORT,125.10,1030,126.15,1300,STOP_LOSS,150,18765,-157.95,16.90,-174.85,104860
2855,2017-09-15,OIL,LONG,144.15,1015,143.60,1515,TIME_EXIT,100,14415,-55.00,12.89,-67.89,104793
2856,2017-10-30,OIL,LONG,159.80,1015,161.94,1315,TARGET,100,15980,214.06,14.43,199.63,104992
2857,2018-01-01,OIL,LONG,167.20,1030,165.74,1515,STOP_LOSS,100,16720,-146.12,14.91,-161.03,104831
2858,2018-02-06,OIL,LONG,151.40,1030,153.73,1115,TARGET,100,15140,232.68,13.68,219.00,105050
2859,2018-03-14,OIL,LONG,149.70,1030,151.50,1445,TARGET,100,14970,180.08,13.51,166.58,105217
2860,2018-06-12,OIL,LONG,148.15,1030,149.41,1100,TARGET,100,14815,126.49,13.34,113.15,105330
2861,2018-07-11,OIL,LONG,140.45,1015,139.18,1345,STOP_LOSS,100,14045,-126.84,12.52,-139.36,105190
2862,2018-07-16,OIL,LONG,137.90,1015,136.36,1515,STOP_LOSS,150,20685,-231.52,18.42,-249.94,104941
2863,2018-07-18,OIL,LONG,139.75,1030,140.00,1515,TIME_EXIT,150,20962,37.50,18.81,18.69,104959
2864,2018-08-24,OIL,LONG,138.65,1015,138.55,1515,TIME_EXIT,150,20798,-15.00,18.63,-33.63,104926
2865,2018-09-12,OIL,SHORT,134.25,1015,135.55,1515,STOP_LOSS,150,20138,-195.12,18.14,-213.26,104712
2866,2019-03-28,OIL,LONG,123.65,1015,122.33,1230,STOP_LOSS,150,18548,-197.73,16.52,-214.25,104498
2867,2019-05-20,OIL,LONG,120.75,1030,121.89,1300,TARGET,150,18112,171.05,16.32,154.73,104653
2868,2019-09-26,OIL,LONG,99.45,1030,99.45,1515,TIME_EXIT,200,19890,0.00,17.83,-17.83,104635
2869,2019-10-10,OIL,LONG,98.00,1000,98.00,1515,TIME_EXIT,200,19600,0.00,17.57,-17.57,104617
2870,2020-01-31,OIL,SHORT,87.50,1030,85.68,1215,TARGET,200,17500,364.36,15.50,348.86,104966
2871,2020-02-27,OIL,SHORT,72.70,1030,73.83,1130,STOP_LOSS,250,18175,-283.29,16.43,-299.72,104667
2872,2020-03-03,OIL,SHORT,68.35,1030,69.99,1215,STOP_LOSS,300,20505,-491.30,18.62,-509.92,104157
2873,2020-09-14,OIL,LONG,63.75,1000,63.02,1115,STOP_LOSS,300,19125,-217.81,17.03,-234.84,103922
2874,2020-10-07,OIL,LONG,58.75,1030,59.74,1400,TARGET,350,20562,345.50,18.60,326.90,104249
2875,2020-12-11,OIL,LONG,75.65,1030,73.82,1400,STOP_LOSS,250,18912,-457.23,16.72,-473.95,103775
2876,2021-01-13,OIL,LONG,78.80,1030,77.77,1345,STOP_LOSS,250,19700,-258.23,17.53,-275.76,103499
2877,2021-07-14,OIL,SHORT,112.35,1030,111.42,1215,TARGET,150,16852,139.95,15.03,124.92,103624
2878,2021-09-08,OIL,LONG,124.75,1000,126.58,1515,TARGET,150,18712,274.16,16.91,257.25,103881
2879,2022-02-24,OIL,LONG,150.20,1030,147.61,1215,STOP_LOSS,100,15020,-259.42,13.33,-272.75,103608
2880,2022-06-22,OIL,LONG,155.35,1015,150.48,1400,STOP_LOSS,100,15535,-486.99,13.68,-500.67,103108
2881,2022-07-22,OIL,SHORT,130.75,1015,130.20,1515,TIME_EXIT,150,19612,82.50,17.54,64.96,103173
2882,2022-08-12,OIL,LONG,128.00,1015,126.70,1515,TIME_EXIT,150,19200,-195.00,17.11,-212.11,102961
2883,2022-10-28,OIL,LONG,128.60,1030,129.45,1515,TIME_EXIT,150,19290,127.50,17.35,110.15,103071
2884,2022-12-22,OIL,SHORT,134.10,1015,132.16,1030,TARGET,150,20115,290.85,17.88,272.97,103344
2885,2023-01-27,OIL,SHORT,153.65,1030,156.09,1330,STOP_LOSS,100,15365,-244.02,13.89,-257.91,103086
2886,2023-07-04,OIL,LONG,165.45,1000,163.96,1245,STOP_LOSS,100,16545,-149.01,14.75,-163.77,102922
2887,2023-11-02,OIL,SHORT,200.35,1030,200.65,1515,TIME_EXIT,100,20035,-30.00,17.97,-47.97,102874
2888,2024-01-29,OIL,LONG,274.90,1015,278.67,1130,TARGET,50,13745,188.62,12.41,176.21,103050
2889,2024-02-15,OIL,LONG,364.70,1030,377.50,1100,TARGET,50,18235,639.76,16.66,623.10,103673
2890,2024-05-13,OIL,SHORT,395.40,1015,402.92,1230,STOP_LOSS,50,19770,-376.10,17.91,-394.00,103279
2891,2025-02-27,OIL,SHORT,367.75,1030,366.20,1515,TIME_EXIT,50,18388,77.50,16.44,61.06,103340
2892,2025-12-03,OIL,SHORT,409.05,1015,410.80,1515,TIME_EXIT,50,20452,-87.50,18.37,-105.87,103235
2893,2015-12-08,ONGC,SHORT,135.00,1015,133.77,1115,TARGET,150,20250,184.43,18.06,166.37,103401
2894,2016-04-27,ONGC,LONG,136.60,1030,136.75,1515,TIME_EXIT,150,20490,22.50,18.37,4.13,103405
2895,2016-05-18,ONGC,LONG,132.05,1000,131.75,1515,TIME_EXIT,150,19808,-45.00,17.73,-62.73,103342
2896,2017-03-07,ONGC,LONG,180.25,1000,181.23,1115,TARGET,100,18025,97.82,16.20,81.62,103424
2897,2017-03-29,ONGC,SHORT,172.90,1000,172.65,1515,TIME_EXIT,100,17290,25.00,15.48,9.52,103433
2898,2017-09-15,ONGC,LONG,153.20,1015,153.80,1515,TIME_EXIT,100,15320,60.00,13.76,46.24,103480
2899,2017-10-18,ONGC,LONG,160.75,1030,161.83,1430,TARGET,100,16075,107.71,14.46,93.25,103573
2900,2018-05-23,ONGC,SHORT,167.75,1030,165.93,1430,TARGET,100,16775,182.13,14.94,167.19,103740
2901,2018-12-06,ONGC,SHORT,129.75,1030,129.70,1515,TIME_EXIT,150,19462,7.50,17.44,-9.94,103730
2902,2019-01-03,ONGC,SHORT,132.90,1015,131.31,1415,TARGET,150,19935,238.23,17.75,220.48,103951
2903,2019-03-19,ONGC,LONG,148.55,1015,146.19,1445,STOP_LOSS,100,14855,-235.98,13.19,-249.18,103702
2904,2019-09-26,ONGC,LONG,124.90,1030,126.85,1500,TARGET,150,18735,293.06,16.94,276.13,103978
2905,2019-11-21,ONGC,SHORT,122.05,1015,120.82,1330,TARGET,150,18308,184.58,16.31,168.27,104146
