date,symbol,direction,entry,exit,qty,pnl,charges,net_pnl,capital_after,exit_reason
2020-02-14,IDEA,SHORT,4.10,3.50,500,300.00,1.69,298.31,58052,TIME
2020-04-03,IDEA,LONG,3.15,3.15,3500,0.00,9.88,-9.88,58042,CROSSOVER
2020-04-09,IDEA,LONG,3.30,3.30,3500,0.00,10.35,-10.35,58032,TIME
2020-04-22,IDEA,LONG,3.80,3.95,3050,457.50,10.62,446.88,58478,TIME
2020-04-24,IDEA,SHORT,4.10,4.05,1800,90.00,6.57,83.43,58562,TIME
2020-05-04,IDEA,SHORT,4.10,4.27,2850,-488.06,10.72,-498.78,58063,STOP_LOSS
2020-05-08,IDEA,LONG,4.25,4.15,2700,-270.00,10.15,-280.15,57783,CROSSOVER
2020-05-11,IDEA,LONG,4.30,4.64,2650,904.97,10.67,894.31,58677,TARGET
2020-05-18,IDEA,SHORT,4.65,4.80,2500,-375.00,10.61,-385.61,58292,CROSSOVER
2020-07-08,IDEA,LONG,9.75,9.60,1150,-172.50,9.96,-182.46,58109,CROSSOVER
2020-07-10,IDEA,SHORT,9.20,9.50,1250,-371.56,10.49,-382.05,57727,STOP_LOSS
2020-07-27,IDEA,SHORT,8.30,8.00,1350,405.00,9.84,395.16,58122,TIME
2020-08-11,IDEA,SHORT,8.85,8.70,1300,195.00,10.21,184.79,58307,TIME
2020-08-12,IDEA,LONG,8.80,8.90,1300,130.00,10.32,119.68,58427,TIME
2020-08-24,IDEA,LONG,8.90,9.15,1050,262.50,8.51,253.99,58681,TIME
2020-09-29,IDEA,SHORT,10.20,9.60,1150,695.17,10.16,685.01,59366,TARGET
2020-10-15,IDEA,SHORT,8.25,7.95,1400,420.00,10.14,409.86,59776,TIME
2020-10-28,IDEA,LONG,9.05,8.75,1300,-390.00,10.35,-400.35,59375,CROSSOVER
2020-10-30,IDEA,LONG,8.70,8.40,850,-255.00,6.50,-261.50,59114,CROSSOVER
2020-12-01,IDEA,LONG,10.05,10.05,1150,0.00,10.36,-10.36,59103,TIME
2020-12-08,IDEA,LONG,9.75,9.55,1200,-240.00,10.37,-250.37,58853,CROSSOVER
2020-12-15,IDEA,SHORT,9.95,10.00,1150,-57.50,10.28,-67.78,58785,CROSSOVER
2021-02-17,IDEA,LONG,12.25,11.95,950,-285.00,10.29,-295.29,58490,CROSSOVER
2021-02-26,IDEA,SHORT,11.55,11.35,1000,200.00,10.25,189.75,58680,TIME
2021-04-20,IDEA,LONG,8.55,8.50,1350,-67.50,10.31,-77.81,58602,CROSSOVER
2021-05-21,IDEA,LONG,8.45,8.50,1350,67.50,10.26,57.24,58659,TIME
2021-05-27,IDEA,SHORT,8.45,8.55,1350,-135.00,10.29,-145.29,58514,CROSSOVER
2021-06-02,IDEA,LONG,8.65,8.80,1350,202.50,10.57,191.93,58706,TIME
2021-06-08,IDEA,SHORT,9.80,9.95,1050,-157.50,9.30,-166.80,58539,CROSSOVER
2021-06-25,IDEA,LONG,9.90,10.79,1150,1029.25,10.72,1018.53,59558,TARGET
2021-06-29,IDEA,SHORT,10.30,10.10,1150,230.00,10.50,219.50,59777,TIME
2021-07-05,IDEA,LONG,9.30,9.10,750,-150.00,6.18,-156.18,59621,TIME
2021-07-15,IDEA,LONG,8.95,8.80,1300,-195.00,10.33,-205.33,59416,CROSSOVER
2021-07-16,IDEA,LONG,9.05,9.50,1300,585.00,10.84,574.16,59990,TIME
2021-07-22,IDEA,LONG,9.35,9.05,1250,-375.00,10.29,-385.29,59604,CROSSOVER
2021-07-22,IDEA,LONG,9.45,9.25,1000,-200.00,8.37,-208.37,59396,TIME
2021-09-28,IDEA,SHORT,11.20,11.00,1050,210.00,10.43,199.57,59596,TIME
2021-10-05,IDEA,LONG,11.70,11.60,1000,-100.00,10.44,-110.44,59485,CROSSOVER
2021-10-18,IDEA,SHORT,10.70,10.60,1100,110.00,10.49,99.51,59585,TIME
2021-10-20,IDEA,LONG,10.50,10.70,600,120.00,5.71,114.29,59699,TIME
2021-11-01,IDEA,LONG,9.90,10.10,1050,210.00,9.42,200.58,59900,TIME
2021-11-24,IDEA,LONG,11.00,10.90,1050,-105.00,10.30,-115.30,59784,TIME
2021-12-31,IDEA,LONG,14.65,14.45,700,-140.00,9.12,-149.12,59635,CROSSOVER
2022-01-21,IDEA,LONG,12.20,11.95,950,-237.50,10.27,-247.77,59387,CROSSOVER
2022-02-21,IDEA,LONG,11.25,11.20,650,-32.50,6.54,-39.04,59348,TIME
2022-03-08,IDEA,LONG,9.95,9.70,1150,-287.50,10.11,-297.61,59051,CROSSOVER
2022-04-01,IDEA,LONG,10.25,10.10,800,-120.00,7.29,-127.29,58923,TIME
2022-04-06,IDEA,LONG,10.60,10.75,1100,165.00,10.53,154.47,59078,TIME
2022-04-08,IDEA,LONG,11.15,10.85,1050,-315.00,10.33,-325.33,58753,CROSSOVER
2022-04-27,IDEA,SHORT,9.75,9.65,1200,120.00,10.43,109.57,58862,TIME
2022-05-09,IDEA,SHORT,8.95,9.05,1300,-130.00,10.49,-140.49,58722,CROSSOVER
2022-05-20,IDEA,LONG,9.05,9.10,1250,62.50,10.17,52.33,58774,TIME
2022-06-02,IDEA,LONG,9.45,9.50,1200,60.00,10.19,49.81,58824,TIME
2022-06-24,IDEA,LONG,8.60,8.75,1350,202.50,10.51,191.99,59016,TIME
2022-07-11,IDEA,LONG,8.50,8.88,1350,517.73,10.54,507.18,59523,TARGET
2022-07-21,IDEA,LONG,9.00,9.00,1300,0.00,10.49,-10.49,59512,TIME
2022-07-25,IDEA,LONG,9.00,8.95,1300,-65.00,10.45,-75.45,59437,CROSSOVER
2022-08-03,IDEA,SHORT,9.15,9.10,1250,62.50,10.22,52.28,59489,TIME
2022-08-05,IDEA,LONG,8.90,8.80,1300,-130.00,10.30,-140.30,59349,CROSSOVER
2022-08-11,IDEA,LONG,8.70,8.65,1350,-67.50,10.49,-77.99,59271,TIME
2022-08-19,IDEA,SHORT,8.95,9.00,1300,-65.00,10.46,-75.46,59196,CROSSOVER
2022-08-19,IDEA,LONG,9.05,8.90,1300,-195.00,10.45,-205.45,58990,CROSSOVER
2022-09-14,IDEA,SHORT,9.80,9.85,1200,-60.00,10.57,-70.57,58920,CROSSOVER
2022-10-18,IDEA,LONG,8.60,8.45,1350,-202.50,10.30,-212.80,58707,CROSSOVER
2022-10-25,IDEA,SHORT,8.65,8.70,1350,-67.50,10.50,-78.00,58629,CROSSOVER
2022-11-03,IDEA,LONG,8.65,8.60,1350,-67.50,10.43,-77.93,58551,CROSSOVER
2022-11-09,IDEA,LONG,8.40,8.68,1350,382.05,10.35,371.70,58922,TARGET
2022-11-10,IDEA,SHORT,8.50,8.60,1350,-135.00,10.35,-145.35,58777,CROSSOVER
2022-11-24,IDEA,SHORT,8.20,8.05,1400,210.00,10.18,199.82,58977,TIME
2022-12-09,IDEA,SHORT,8.00,8.00,1450,0.00,10.40,-10.40,58967,TIME
2022-12-16,IDEA,LONG,8.50,8.35,1350,-202.50,10.18,-212.68,58754,CROSSOVER
2023-01-05,IDEA,LONG,7.90,7.85,1450,-72.50,10.23,-82.73,58671,TIME
2023-01-09,IDEA,SHORT,7.75,7.47,1500,417.75,10.21,407.54,59079,TARGET
2023-01-24,IDEA,LONG,7.15,6.96,1650,-305.25,10.42,-315.67,58763,STOP_LOSS
2023-01-25,IDEA,SHORT,6.95,6.75,1650,330.00,10.11,319.89,59083,TIME
2023-01-31,IDEA,LONG,6.90,7.15,1700,425.00,10.73,414.27,59497,TIME
2023-02-02,IDEA,LONG,7.00,6.85,1350,-202.50,8.37,-210.87,59286,CROSSOVER
2023-02-07,IDEA,SHORT,7.95,8.00,900,-45.00,6.43,-51.43,59235,TIME
2023-02-09,IDEA,SHORT,7.80,7.90,1500,-150.00,10.56,-160.56,59074,CROSSOVER
2023-02-16,IDEA,SHORT,7.60,7.50,1550,155.00,10.48,144.52,59219,TIME
2023-02-22,IDEA,SHORT,6.95,7.09,1700,-229.92,10.70,-240.63,58978,STOP_LOSS
2023-03-03,IDEA,SHORT,6.90,6.95,1700,-85.00,10.55,-95.55,58883,TIME
2023-03-21,IDEA,LONG,6.35,6.30,1850,-92.50,10.48,-102.98,58780,CROSSOVER
2023-03-22,IDEA,LONG,6.45,6.50,1800,90.00,10.45,79.55,58859,CROSSOVER
2023-05-16,IDEA,LONG,7.20,7.10,1600,-160.00,10.24,-170.24,58689,CROSSOVER
2023-05-23,IDEA,SHORT,7.00,6.95,1650,82.50,10.31,72.19,58761,TIME
2023-05-25,IDEA,LONG,7.15,7.00,1600,-240.00,10.13,-250.13,58511,TIME
2023-05-26,IDEA,LONG,7.15,7.00,1600,-240.00,10.13,-250.13,58261,CROSSOVER
2023-05-30,IDEA,SHORT,7.05,7.15,1650,-165.00,10.51,-175.51,58085,CROSSOVER
2023-05-31,IDEA,SHORT,6.95,7.10,1650,-247.50,10.40,-257.90,57827,CROSSOVER
2023-06-07,IDEA,LONG,7.15,7.42,1600,432.80,10.47,422.33,58250,TARGET
2023-06-21,IDEA,LONG,7.60,7.70,1500,150.00,10.29,139.71,58390,TIME
2023-06-22,IDEA,SHORT,7.65,7.45,1500,300.00,10.13,289.87,58679,TIME
2023-06-27,IDEA,SHORT,7.55,7.60,1550,-77.50,10.53,-88.03,58591,TIME
2023-07-04,IDEA,SHORT,7.45,7.45,1550,0.00,10.35,-10.35,58581,TIME
2023-07-05,IDEA,SHORT,7.40,7.45,1550,-77.50,10.32,-87.82,58493,TIME
2023-07-07,IDEA,SHORT,7.45,7.50,1550,-77.50,10.39,-87.89,58405,CROSSOVER
2023-07-10,IDEA,SHORT,7.35,7.40,1550,-77.50,10.25,-87.75,58318,CROSSOVER
2023-07-21,IDEA,LONG,7.85,7.85,1450,0.00,10.20,-10.20,58307,TIME
2023-08-08,IDEA,LONG,8.55,8.30,1350,-337.50,10.18,-347.68,57960,CROSSOVER
2023-08-14,IDEA,SHORT,7.90,8.05,1450,-217.50,10.37,-227.87,57732,CROSSOVER
2023-08-16,IDEA,SHORT,7.90,7.85,1450,72.50,10.23,62.27,57794,TIME
2023-08-17,IDEA,LONG,8.00,7.80,1400,-280.00,9.90,-289.90,57504,CROSSOVER
2023-08-21,IDEA,LONG,7.65,7.56,1500,-132.00,10.22,-142.22,57362,STOP_LOSS
2023-08-31,IDEA,SHORT,9.00,9.15,1250,-187.50,10.18,-197.68,57164,CROSSOVER
2023-09-12,IDEA,SHORT,10.70,10.50,650,130.00,6.17,123.83,57288,TIME
2023-11-17,IDEA,SHORT,14.40,14.60,750,-150.00,9.75,-159.75,57128,CROSSOVER
2023-11-20,IDEA,LONG,14.85,14.55,750,-225.00,9.87,-234.87,56893,CROSSOVER
2023-11-23,IDEA,LONG,13.70,13.55,800,-120.00,9.76,-129.76,56764,TIME
2023-12-19,IDEA,LONG,14.45,14.10,750,-262.50,9.58,-272.08,56492,CROSSOVER
2024-01-02,IDEA,SHORT,17.05,17.49,650,-284.05,10.07,-294.12,56198,STOP_LOSS
2024-01-04,IDEA,LONG,16.20,17.00,650,520.00,9.70,510.30,56708,TIME
2024-03-01,IDEA,LONG,13.95,14.25,800,240.00,10.12,229.88,56938,TIME
2024-03-11,IDEA,SHORT,14.10,13.75,800,280.00,9.97,270.03,57208,TIME
2024-03-19,IDEA,SHORT,13.05,12.80,850,212.50,9.83,202.67,57410,TIME
2024-03-27,IDEA,LONG,13.40,13.40,850,0.00,10.21,-10.21,57400,CROSSOVER
2024-04-04,IDEA,LONG,13.80,13.43,800,-294.00,9.75,-303.75,57096,STOP_LOSS
2024-04-12,IDEA,SHORT,12.75,12.70,850,42.50,9.69,32.81,57129,CROSSOVER
2024-04-16,IDEA,SHORT,12.70,13.15,750,-337.50,8.71,-346.21,56783,CROSSOVER
2024-04-24,IDEA,SHORT,13.70,13.05,650,422.50,7.77,414.73,57198,TIME
2024-04-25,IDEA,LONG,13.50,13.80,800,240.00,9.80,230.20,57428,TIME
2024-05-16,IDEA,LONG,13.25,13.15,850,-85.00,10.05,-95.05,57333,CROSSOVER
2024-06-04,IDEA,SHORT,14.60,13.30,350,455.00,4.35,450.65,57784,TIME
2024-06-19,IDEA,SHORT,16.58,17.14,650,-360.91,9.84,-370.75,57413,STOP_LOSS
2024-06-20,IDEA,SHORT,16.64,16.56,650,52.00,9.67,42.33,57455,TIME
2024-07-03,IDEA,LONG,17.54,17.42,650,-78.00,10.18,-88.18,57367,TIME
2024-07-26,IDEA,LONG,15.72,15.99,700,189.00,9.96,179.04,57546,TIME
2024-08-06,IDEA,LONG,15.73,15.38,700,-245.00,9.75,-254.75,57291,CROSSOVER
2024-08-09,IDEA,LONG,16.20,16.10,700,-70.00,10.13,-80.13,57211,CROSSOVER
2024-08-29,IDEA,LONG,16.27,16.01,700,-182.00,10.12,-192.12,57019,CROSSOVER
2024-09-06,IDEA,SHORT,14.00,13.43,400,228.00,4.90,223.10,57242,TIME
2024-09-10,IDEA,LONG,13.46,13.57,850,93.50,10.30,83.20,57325,TIME
2024-10-04,IDEA,LONG,10.01,9.90,1100,-121.00,9.81,-130.81,57195,CROSSOVER
2024-10-08,IDEA,LONG,9.40,9.51,1200,132.00,10.18,121.82,57316,TIME
2024-10-17,IDEA,SHORT,9.17,9.05,1250,150.00,10.20,139.80,57456,TIME
2024-10-28,IDEA,LONG,7.96,8.25,1350,391.50,9.83,381.67,57838,TIME
2024-11-14,IDEA,LONG,7.61,7.38,1500,-345.00,10.06,-355.06,57483,CROSSOVER
2024-12-19,IDEA,SHORT,7.65,7.71,1500,-90.00,10.33,-100.33,57382,TIME
2024-12-30,IDEA,LONG,7.66,7.69,1450,43.50,9.98,33.52,57416,CROSSOVER
2025-01-06,IDEA,SHORT,8.16,7.89,1400,378.00,10.05,367.95,57784,TIME
2025-01-14,IDEA,LONG,8.01,8.28,1400,378.00,10.24,367.76,58152,TIME
2025-01-21,IDEA,SHORT,9.58,9.35,1200,276.00,10.16,265.84,58418,TIME
2025-02-13,IDEA,LONG,8.61,8.67,950,57.00,7.36,49.64,58467,CROSSOVER
2025-02-19,IDEA,LONG,8.20,8.31,1400,154.00,10.37,143.63,58611,TIME
2025-03-12,IDEA,SHORT,7.07,7.05,1650,33.00,10.44,22.56,58633,CROSSOVER
2025-04-08,IDEA,LONG,7.48,7.26,1550,-341.00,10.22,-351.22,58282,CROSSOVER
2025-05-07,IDEA,SHORT,6.90,6.95,1650,-82.50,10.24,-92.74,58189,TIME
2025-05-14,IDEA,LONG,7.05,6.98,1650,-115.50,10.37,-125.87,58064,CROSSOVER
2025-05-19,IDEA,SHORT,7.10,6.75,1250,437.50,7.73,429.77,58493,TIME
2025-07-28,IDEA,LONG,7.42,7.28,1550,-217.00,10.20,-227.20,58266,CROSSOVER
2025-08-18,IDEA,LONG,6.34,6.48,1800,252.00,10.35,241.65,58508,TIME
2025-08-21,IDEA,SHORT,6.70,6.57,1700,221.00,10.10,210.90,58719,TIME
2025-08-22,IDEA,LONG,6.77,6.59,1700,-306.00,10.16,-316.16,58402,CROSSOVER
2025-08-22,IDEA,LONG,6.81,7.02,1700,357.00,10.55,346.45,58749,TIME
2025-08-26,IDEA,SHORT,6.94,6.74,900,180.00,5.51,174.49,58923,TIME
2025-09-09,IDEA,SHORT,7.21,7.33,1600,-192.00,10.43,-202.43,58721,CROSSOVER
2025-10-06,IDEA,SHORT,8.45,8.76,1050,-325.50,8.11,-333.61,58387,CROSSOVER
2025-10-15,IDEA,LONG,8.65,8.80,1300,195.00,10.18,184.82,58572,TIME
2025-11-14,IDEA,LONG,10.73,10.95,1050,231.00,10.21,220.79,58793,TIME
2025-11-17,IDEA,SHORT,10.83,10.91,1050,-84.00,10.23,-94.23,58699,CROSSOVER
2025-11-24,IDEA,LONG,10.27,10.08,1100,-209.00,10.02,-219.02,58480,CROSSOVER
2025-12-04,IDEA,SHORT,10.26,10.62,1100,-396.00,10.31,-406.31,58073,CROSSOVER
2025-12-10,IDEA,LONG,10.91,10.71,750,-150.00,7.26,-157.26,57916,TIME
2025-12-24,IDEA,LONG,12.15,12.07,950,-76.00,10.31,-86.31,57830,CROSSOVER
2026-01-28,IDEA,LONG,9.96,9.89,1150,-80.50,10.22,-90.72,57739,CROSSOVER
2015-12-29,IDFCFIRSTB,LONG,60.25,59.95,150,-45.00,8.08,-53.08,57686,CROSSOVER
2016-03-03,IDFCFIRSTB,LONG,49.25,49.05,200,-40.00,8.81,-48.81,57637,CROSSOVER
2016-03-17,IDFCFIRSTB,LONG,46.05,45.70,250,-87.50,10.27,-97.77,57539,CROSSOVER
2016-03-23,IDFCFIRSTB,LONG,47.90,47.10,200,-160.00,8.51,-168.51,57371,CROSSOVER
2016-04-11,IDFCFIRSTB,LONG,52.30,52.95,200,130.00,9.44,120.56,57492,TIME
2016-05-12,IDFCFIRSTB,SHORT,46.25,46.30,200,-10.00,8.29,-18.29,57473,TIME
2016-05-13,IDFCFIRSTB,LONG,46.75,46.25,200,-100.00,8.33,-108.33,57365,CROSSOVER
2016-05-13,IDFCFIRSTB,LONG,46.85,46.60,200,-50.00,8.37,-58.37,57307,CROSSOVER
2016-05-24,IDFCFIRSTB,LONG,47.75,47.10,200,-130.00,8.49,-138.49,57168,CROSSOVER
2016-06-08,IDFCFIRSTB,LONG,46.80,47.40,200,120.00,8.45,111.55,57280,TIME
2016-07-15,IDFCFIRSTB,SHORT,51.20,51.75,200,-110.00,9.23,-119.23,57160,CROSSOVER
2016-07-26,IDFCFIRSTB,LONG,51.90,55.11,200,641.10,9.62,631.48,57792,TARGET
2016-09-07,IDFCFIRSTB,LONG,61.00,61.30,150,45.00,8.22,36.78,57829,TIME
2016-09-09,IDFCFIRSTB,SHORT,62.30,62.90,150,-90.00,8.42,-98.42,57730,CROSSOVER
2016-09-26,IDFCFIRSTB,LONG,71.95,71.35,150,-90.00,9.63,-99.63,57631,CROSSOVER
2016-10-18,IDFCFIRSTB,LONG,76.05,76.65,150,90.00,10.27,79.73,57710,TIME
2016-10-26,IDFCFIRSTB,LONG,81.05,78.65,100,-240.00,7.14,-247.14,57463,CROSSOVER
2016-12-27,IDFCFIRSTB,LONG,58.75,60.90,150,322.50,8.06,314.44,57778,TIME
2017-01-27,IDFCFIRSTB,SHORT,62.55,62.50,150,7.50,8.40,-0.90,57777,TIME
2017-03-07,IDFCFIRSTB,SHORT,60.75,60.55,150,30.00,8.15,21.85,57799,TIME
2017-04-07,IDFCFIRSTB,LONG,60.70,60.45,150,-37.50,8.14,-45.64,57753,CROSSOVER
2017-04-18,IDFCFIRSTB,LONG,59.90,59.75,150,-22.50,8.04,-30.54,57722,CROSSOVER
2017-04-27,IDFCFIRSTB,LONG,62.25,65.26,150,451.58,8.59,442.98,58165,TARGET
2017-05-02,IDFCFIRSTB,SHORT,65.45,65.15,150,45.00,8.78,36.22,58202,TIME
2017-06-05,IDFCFIRSTB,SHORT,58.50,58.99,150,-74.02,7.90,-81.93,58120,STOP_LOSS
2017-07-12,IDFCFIRSTB,LONG,64.35,63.80,150,-82.50,8.61,-91.11,58029,TIME
2017-08-30,IDFCFIRSTB,LONG,55.85,55.55,200,-60.00,9.98,-69.98,57959,CROSSOVER
2017-09-20,IDFCFIRSTB,LONG,60.45,60.10,150,-52.50,8.10,-60.60,57898,CROSSOVER
2017-10-09,IDFCFIRSTB,SHORT,57.10,57.40,200,-60.00,10.26,-70.26,57828,CROSSOVER
2017-10-11,IDFCFIRSTB,LONG,59.60,59.10,150,-75.00,7.97,-82.97,57745,CROSSOVER
2017-10-24,IDFCFIRSTB,LONG,56.50,56.90,200,80.00,10.17,69.83,57815,TIME
2017-10-31,IDFCFIRSTB,LONG,57.25,56.25,150,-150.00,7.62,-157.62,57657,CROSSOVER
2017-11-17,IDFCFIRSTB,LONG,54.90,54.85,200,-10.00,9.84,-19.84,57637,TIME
2017-11-30,IDFCFIRSTB,SHORT,55.45,54.80,200,130.00,9.87,120.13,57757,TIME
2017-12-15,IDFCFIRSTB,LONG,52.55,52.70,200,30.00,9.43,20.57,57778,TIME
2017-12-18,IDFCFIRSTB,SHORT,51.80,52.50,200,-140.00,9.35,-149.35,57628,CROSSOVER
2018-01-02,IDFCFIRSTB,SHORT,54.90,54.05,200,170.00,9.76,160.24,57789,TIME
2018-02-27,IDFCFIRSTB,SHORT,52.20,51.85,200,70.00,9.32,60.68,57849,TIME
2018-04-05,IDFCFIRSTB,LONG,48.95,49.65,200,140.00,8.84,131.16,57980,TIME
2018-04-16,IDFCFIRSTB,LONG,49.25,49.00,200,-50.00,8.80,-58.80,57922,TIME
2018-05-24,IDFCFIRSTB,SHORT,40.10,40.05,250,12.50,8.98,3.52,57925,TIME
2018-06-06,IDFCFIRSTB,LONG,39.30,41.10,250,450.00,9.03,440.97,58366,TIME
2018-06-14,IDFCFIRSTB,SHORT,43.60,43.85,250,-62.50,9.80,-72.30,58294,CROSSOVER
2018-06-20,IDFCFIRSTB,LONG,41.60,42.05,250,112.50,9.38,103.12,58397,TIME
2018-07-03,IDFCFIRSTB,LONG,39.00,39.10,250,25.00,8.75,16.25,58413,TIME
2018-07-06,IDFCFIRSTB,LONG,38.80,38.90,300,30.00,10.45,19.55,58433,TIME
2018-07-31,IDFCFIRSTB,SHORT,40.45,40.20,250,62.50,9.03,53.47,58486,TIME
2018-08-21,IDFCFIRSTB,SHORT,47.40,46.95,200,90.00,8.45,81.55,58568,TIME
2018-09-17,IDFCFIRSTB,SHORT,44.05,44.10,250,-12.50,9.88,-22.38,58545,TIME
2018-10-11,IDFCFIRSTB,SHORT,34.85,35.35,300,-150.00,9.44,-159.44,58386,CROSSOVER
2018-10-31,IDFCFIRSTB,LONG,34.80,34.45,300,-105.00,9.30,-114.30,58272,CROSSOVER
2018-12-05,IDFCFIRSTB,SHORT,38.70,37.75,300,285.00,10.26,274.74,58546,TIME
2019-01-24,IDFCFIRSTB,SHORT,47.25,47.60,200,-70.00,8.50,-78.50,58468,CROSSOVER
2019-03-07,IDFCFIRSTB,SHORT,49.10,49.00,200,20.00,8.79,11.21,58479,TIME
2019-03-12,IDFCFIRSTB,SHORT,49.60,49.95,200,-70.00,8.93,-78.93,58400,CROSSOVER
2019-03-26,IDFCFIRSTB,LONG,52.25,52.75,200,100.00,9.42,90.58,58491,TIME
2019-03-28,IDFCFIRSTB,SHORT,53.25,53.95,200,-140.00,9.61,-149.61,58341,CROSSOVER
2019-04-02,IDFCFIRSTB,SHORT,55.35,55.05,200,60.00,9.89,50.11,58391,TIME
2019-04-18,IDFCFIRSTB,LONG,53.90,53.55,200,-70.00,9.63,-79.63,58312,CROSSOVER
2019-05-07,IDFCFIRSTB,LONG,50.40,50.20,200,-40.00,9.01,-49.01,58263,CROSSOVER
2019-05-22,IDFCFIRSTB,SHORT,41.95,42.55,250,-150.00,9.47,-159.47,58103,CROSSOVER
2019-06-20,IDFCFIRSTB,LONG,41.10,42.25,250,287.50,9.35,278.15,58381,TIME
2019-07-01,IDFCFIRSTB,LONG,43.80,44.20,250,100.00,9.86,90.14,58471,TIME
2019-07-09,IDFCFIRSTB,LONG,42.45,42.95,250,125.00,9.57,115.43,58587,TIME
2019-07-15,IDFCFIRSTB,SHORT,42.50,42.40,250,25.00,9.51,15.49,58602,CROSSOVER
2019-07-25,IDFCFIRSTB,LONG,38.85,39.00,200,30.00,6.98,23.02,58625,TIME
2019-08-14,IDFCFIRSTB,LONG,43.80,44.10,250,75.00,9.85,65.15,58691,TIME
2019-09-20,IDFCFIRSTB,LONG,41.25,43.16,250,476.25,9.48,466.77,59157,TARGET
2019-10-10,IDFCFIRSTB,SHORT,37.90,36.62,300,385.05,10.00,375.05,59532,TARGET
2019-10-25,IDFCFIRSTB,LONG,40.70,40.65,250,-12.50,9.11,-21.61,59511,CROSSOVER
2019-12-30,IDFCFIRSTB,LONG,45.30,45.00,250,-75.00,10.11,-85.11,59426,CROSSOVER
2020-01-29,IDFCFIRSTB,LONG,44.20,44.25,250,12.50,9.91,2.59,59428,TIME
2020-03-02,IDFCFIRSTB,LONG,38.10,37.10,300,-300.00,10.09,-310.09,59118,CROSSOVER
2020-04-16,IDFCFIRSTB,LONG,22.95,24.50,500,775.00,10.67,764.33,59882,TIME
2020-04-28,IDFCFIRSTB,LONG,22.60,22.10,500,-250.00,10.00,-260.00,59622,CROSSOVER
2020-05-29,IDFCFIRSTB,LONG,21.70,22.15,250,112.50,4.92,107.58,59730,TIME
2020-06-02,IDFCFIRSTB,LONG,23.85,23.85,500,0.00,10.69,-10.69,59719,TIME
2020-06-08,IDFCFIRSTB,LONG,24.90,25.80,200,180.00,4.55,175.45,59895,TIME
2020-06-09,IDFCFIRSTB,SHORT,25.55,25.95,450,-180.00,10.39,-190.39,59704,CROSSOVER
2020-06-22,IDFCFIRSTB,LONG,26.20,27.26,450,476.10,10.80,465.30,60170,TARGET
2020-06-30,IDFCFIRSTB,LONG,26.60,26.10,450,-225.00,10.61,-235.61,59934,CROSSOVER
2020-07-15,IDFCFIRSTB,LONG,26.40,25.85,450,-247.50,10.52,-258.02,59676,CROSSOVER
2020-08-03,IDFCFIRSTB,LONG,27.00,26.45,400,-220.00,9.57,-229.57,59447,CROSSOVER
2020-08-28,IDFCFIRSTB,LONG,32.55,33.65,350,385.00,10.40,374.60,59821,TIME
2020-09-02,IDFCFIRSTB,LONG,31.90,31.20,350,-245.00,9.88,-254.88,59566,CROSSOVER
2020-09-10,IDFCFIRSTB,LONG,30.20,30.85,350,227.50,9.59,217.91,59784,TIME
2020-09-25,IDFCFIRSTB,LONG,27.75,29.12,400,548.80,10.22,538.58,60323,TARGET
2020-12-28,IDFCFIRSTB,LONG,36.35,37.05,300,210.00,9.88,200.12,60523,TIME
2020-12-29,IDFCFIRSTB,SHORT,36.55,37.10,300,-165.00,9.91,-174.91,60348,CROSSOVER
2021-01-27,IDFCFIRSTB,LONG,48.85,47.85,200,-200.00,8.66,-208.66,60139,CROSSOVER
2021-02-26,IDFCFIRSTB,SHORT,63.55,64.00,150,-67.50,8.58,-76.08,60063,CROSSOVER
2021-04-13,IDFCFIRSTB,LONG,52.15,53.85,200,340.00,9.52,330.48,60394,TIME
2021-04-19,IDFCFIRSTB,SHORT,50.65,50.85,150,-30.00,6.82,-36.82,60357,TIME
2021-04-20,IDFCFIRSTB,LONG,52.25,51.10,200,-230.00,9.25,-239.25,60118,CROSSOVER
2021-04-26,IDFCFIRSTB,LONG,52.45,52.20,200,-50.00,9.38,-59.38,60058,TIME
2021-05-26,IDFCFIRSTB,SHORT,58.30,57.85,200,90.00,10.40,79.60,60138,TIME
2021-06-02,IDFCFIRSTB,LONG,58.55,61.10,200,510.00,10.75,499.25,60637,TIME
2021-06-07,IDFCFIRSTB,LONG,60.55,60.40,200,-30.00,10.84,-40.84,60596,TIME
2021-06-09,IDFCFIRSTB,LONG,59.90,60.40,200,100.00,10.79,89.21,60685,CROSSOVER
2021-06-25,IDFCFIRSTB,LONG,57.85,58.20,200,70.00,10.40,59.60,60745,TIME
2021-06-28,IDFCFIRSTB,SHORT,57.50,57.00,200,100.00,10.26,89.74,60835,TIME
2021-07-05,IDFCFIRSTB,LONG,54.25,53.90,200,-70.00,9.69,-79.69,60755,CROSSOVER
2021-07-19,IDFCFIRSTB,SHORT,53.40,52.75,200,130.00,9.51,120.49,60876,TIME
2021-07-22,IDFCFIRSTB,LONG,52.65,52.10,200,-110.00,9.38,-119.38,60756,CROSSOVER
2021-08-02,IDFCFIRSTB,SHORT,49.40,51.70,150,-345.00,6.81,-351.81,60404,CROSSOVER
2021-09-07,IDFCFIRSTB,LONG,45.90,46.45,250,137.50,10.35,127.15,60532,TIME
2021-09-17,IDFCFIRSTB,SHORT,49.70,49.30,200,80.00,8.87,71.13,60603,TIME
